feature,value
p_value_ATAC::stem_cell__sc,0.0
fraction_within_ATAC::stem_cell__sc,0.006237060860326447
cosine_similarity_ATAC::stem_cell__sc,0.018461374105862256
x_sum_ATAC::stem_cell__sc,257016019.01388252
y_sum_ATAC::stem_cell__sc,1922169.9002414122
x_squared_sum_ATAC::stem_cell__sc,3961717906.470374
y_squared_sum_ATAC::stem_cell__sc,1903883.1100086737
xy_sum_ATAC::stem_cell__sc,1603341.1457910887
n_ATAC::stem_cell__sc,257066779.0
pearson_r_ATAC::stimulated_activated_effector_memory_cd8_positive_alpha_beta_t_cell__pc,-0.001088934391811489
p_value_ATAC::stimulated_activated_effector_memory_cd8_positive_alpha_beta_t_cell__pc,2.929126090972713e-68
fraction_within_ATAC::stimulated_activated_effector_memory_cd8_positive_alpha_beta_t_cell__pc,0.025712797073921944
cosine_similarity_ATAC::stimulated_activated_effector_memory_cd8_positive_alpha_beta_t_cell__pc,0.040467797636138204
x_sum_ATAC::stimulated_activated_effector_memory_cd8_positive_alpha_beta_t_cell__pc,257016019.01388252
y_sum_ATAC::stimulated_activated_effector_memory_cd8_positive_alpha_beta_t_cell__pc,6780944.000631161
x_squared_sum_ATAC::stimulated_activated_effector_memory_cd8_positive_alpha_beta_t_cell__pc,3961717906.470374
y_squared_sum_ATAC::stimulated_activated_effector_memory_cd8_positive_alpha_beta_t_cell__pc,6734228.820039325
xy_sum_ATAC::stimulated_activated_effector_memory_cd8_positive_alpha_beta_t_cell__pc,6609905.922873739
n_ATAC::stimulated_activated_effector_memory_cd8_positive_alpha_beta_t_cell__pc,257066779.0
pearson_r_ATAC::stimulated_activated_memory_b_cell__pc,-0.0019421107775830244
p_value_ATAC::stimulated_activated_memory_b_cell__pc,7.264127029852508e-213
fraction_within_ATAC::stimulated_activated_memory_b_cell__pc,0.017478027142921484
cosine_similarity_ATAC::stimulated_activated_memory_b_cell__pc,0.03287726063220027
x_sum_ATAC::stimulated_activated_memory_b_cell__pc,257016019.01388252
y_sum_ATAC::stimulated_activated_memory_b_cell__pc,4748216.900455043
x_squared_sum_ATAC::stimulated_activated_memory_b_cell__pc,3961717906.470374
y_squared_sum_ATAC::stimulated_activated_memory_b_cell__pc,4714134.110022443
xy_sum_ATAC::stimulated_activated_memory_b_cell__pc,4493020.140905399
n_ATAC::stimulated_activated_memory_b_cell__pc,257066779.0
pearson_r_ATAC::stimulated_activated_naive_b_cell__pc,-0.002372296913963814
p_value_ATAC::stimulated_activated_naive_b_cell__pc,1.4778477e-316
fraction_within_ATAC::stimulated_activated_naive_b_cell__pc,0.023508038894646095
cosine_similarity_ATAC::stimulated_activated_naive_b_cell__pc,0.038064864682881956
x_sum_ATAC::stimulated_activated_naive_b_cell__pc,257016019.01388252
y_sum_ATAC::stimulated_activated_naive_b_cell__pc,6404009.100566737
x_squared_sum_ATAC::stimulated_activated_naive_b_cell__pc,3961717906.470374
y_squared_sum_ATAC::stimulated_activated_naive_b_cell__pc,6361984.170035451
xy_sum_ATAC::stimulated_activated_naive_b_cell__pc,6043135.839253392
n_ATAC::stimulated_activated_naive_b_cell__pc,257066779.0
pearson_r_ATAC::stimulated_activated_naive_cd8_positive_alpha_beta_t_cell__pc,-0.002093698586200137
p_value_ATAC::stimulated_activated_naive_cd8_positive_alpha_beta_t_cell__pc,4.765561365158609e-247
fraction_within_ATAC::stimulated_activated_naive_cd8_positive_alpha_beta_t_cell__pc,0.021724663649558267
cosine_similarity_ATAC::stimulated_activated_naive_cd8_positive_alpha_beta_t_cell__pc,0.03668466346675104
x_sum_ATAC::stimulated_activated_naive_cd8_positive_alpha_beta_t_cell__pc,257016019.01388252
y_sum_ATAC::stimulated_activated_naive_cd8_positive_alpha_beta_t_cell__pc,5890499.800552584
x_squared_sum_ATAC::stimulated_activated_naive_cd8_positive_alpha_beta_t_cell__pc,3961717906.470374
y_squared_sum_ATAC::stimulated_activated_naive_cd8_positive_alpha_beta_t_cell__pc,5849859.120037869
xy_sum_ATAC::stimulated_activated_naive_cd8_positive_alpha_beta_t_cell__pc,5584689.309250329
n_ATAC::stimulated_activated_naive_cd8_positive_alpha_beta_t_cell__pc,257066779.0
pearson_r_ATAC::stomach__tis,-0.0014304269009945017
p_value_ATAC::stomach__tis,2.105169829673305e-116
fraction_within_ATAC::stomach__tis,0.01581435218843302
cosine_similarity_ATAC::stomach__tis,0.03147912762095852
x_sum_ATAC::stomach__tis,257016019.01388252
y_sum_ATAC::stomach__tis,4243329.900446318
x_squared_sum_ATAC::stomach__tis,3961717906.470374
y_squared_sum_ATAC::stomach__tis,4209842.030018892
xy_sum_ATAC::stomach__tis,4065344.579052077
n_ATAC::stomach__tis,257066779.0
pearson_r_ATAC::subcutaneous_adipose_tissue__tis,-0.001510168530536949
p_value_ATAC::subcutaneous_adipose_tissue__tis,1.623138901894625e-129
fraction_within_ATAC::subcutaneous_adipose_tissue__tis,0.014129351012091071
cosine_similarity_ATAC::subcutaneous_adipose_tissue__tis,0.02966511070735219
x_sum_ATAC::subcutaneous_adipose_tissue__tis,257016019.01388252
y_sum_ATAC::subcutaneous_adipose_tissue__tis,3810407.100358486
x_squared_sum_ATAC::subcutaneous_adipose_tissue__tis,3961717906.470374
y_squared_sum_ATAC::subcutaneous_adipose_tissue__tis,3784084.6700245133
xy_sum_ATAC::subcutaneous_adipose_tissue__tis,3632186.7540386417
n_ATAC::subcutaneous_adipose_tissue__tis,257066779.0
pearson_r_ATAC::synovial_sarcoma__cancer_cl,-0.0015936014413444797
p_value_ATAC::synovial_sarcoma__cancer_cl,5.391861973337836e-144
fraction_within_ATAC::synovial_sarcoma__cancer_cl,0.013724475530045327
cosine_similarity_ATAC::synovial_sarcoma__cancer_cl,0.029171604591436324
x_sum_ATAC::synovial_sarcoma__cancer_cl,257016019.01388252
y_sum_ATAC::synovial_sarcoma__cancer_cl,3713860.700302087
x_squared_sum_ATAC::synovial_sarcoma__cancer_cl,3961717906.470374
y_squared_sum_ATAC::synovial_sarcoma__cancer_cl,3692149.1900309916
xy_sum_ATAC::synovial_sarcoma__cancer_cl,3528106.7179730698
n_ATAC::synovial_sarcoma__cancer_cl,257066779.0
pearson_r_ATAC::t47d__cancer_cl,-0.003384575430044956
p_value_ATAC::t47d__cancer_cl,0.0
fraction_within_ATAC::t47d__cancer_cl,0.001799830998852019
cosine_similarity_ATAC::t47d__cancer_cl,0.009341204288449359
x_sum_ATAC::t47d__cancer_cl,257016019.01388252
y_sum_ATAC::t47d__cancer_cl,624713.9000777677
x_squared_sum_ATAC::t47d__cancer_cl,3961717906.470374
y_squared_sum_ATAC::t47d__cancer_cl,619250.090010078
xy_sum_ATAC::t47d__cancer_cl,462676.7576192412
n_ATAC::t47d__cancer_cl,257066779.0
pearson_r_ATAC::t98g__cancer_cl,-0.003093975531891027
p_value_ATAC::t98g__cancer_cl,0.0
fraction_within_ATAC::t98g__cancer_cl,0.0015618683083788113
cosine_similarity_ATAC::t98g__cancer_cl,0.008722834277617442
x_sum_ATAC::t98g__cancer_cl,257016019.01388252
y_sum_ATAC::t98g__cancer_cl,539182.2000617161
x_squared_sum_ATAC::t98g__cancer_cl,3961717906.470374
y_squared_sum_ATAC::t98g__cancer_cl,534788.3600070245
xy_sum_ATAC::t98g__cancer_cl,401504.4552571197
n_ATAC::t98g__cancer_cl,257066779.0
pearson_r_ATAC::t_cell__pc,-0.002100009760076119
p_value_ATAC::t_cell__pc,1.5825843086537413e-248
fraction_within_ATAC::t_cell__pc,0.024214770698349066
cosine_similarity_ATAC::t_cell__pc,0.03877849317942529
x_sum_ATAC::t_cell__pc,257016019.01388252
y_sum_ATAC::t_cell__pc,6547882.000593059
x_squared_sum_ATAC::t_cell__pc,3961717906.470374
y_squared_sum_ATAC::t_cell__pc,6504100.240041912
xy_sum_ATAC::t_cell__pc,6224813.107648175
n_ATAC::t_cell__pc,257066779.0
pearson_r_ATAC::t_helper_17_cell__pc,-0.002960879158267095
p_value_ATAC::t_helper_17_cell__pc,0.0
fraction_within_ATAC::t_helper_17_cell__pc,0.015297446971554328
cosine_similarity_ATAC::t_helper_17_cell__pc,0.030230561454781556
x_sum_ATAC::t_helper_17_cell__pc,257016019.01388252
y_sum_ATAC::t_helper_17_cell__pc,4302619.700423971
x_squared_sum_ATAC::t_helper_17_cell__pc,3961717906.470374
y_squared_sum_ATAC::t_helper_17_cell__pc,4271238.770024556
xy_sum_ATAC::t_helper_17_cell__pc,3932465.4199007754
n_ATAC::t_helper_17_cell__pc,257066779.0
pearson_r_ATAC::t_t__yfv_cl,-0.0023427932777306147
p_value_ATAC::t_t__yfv_cl,8.720388256367236e-309
fraction_within_ATAC::t_t__yfv_cl,0.0005257548450935491
cosine_similarity_ATAC::t_t__yfv_cl,0.004857009221611122
x_sum_ATAC::t_t__yfv_cl,257016019.01388252
y_sum_ATAC::t_t__yfv_cl,198210.90003740788
x_squared_sum_ATAC::t_t__yfv_cl,3961717906.470374
y_squared_sum_ATAC::t_t__yfv_cl,195450.63000181434
xy_sum_ATAC::t_t__yfv_cl,135154.10457184262
n_ATAC::t_t__yfv_cl,257066779.0
pearson_r_ATAC::testis__tis,-0.001516127575186804
p_value_ATAC::testis__tis,1.5921208845254258e-130
fraction_within_ATAC::testis__tis,0.006386550774561833
cosine_similarity_ATAC::testis__tis,0.019730040969825714
x_sum_ATAC::testis__tis,257016019.01388252
y_sum_ATAC::testis__tis,1763694.700213313
x_squared_sum_ATAC::testis__tis,3961717906.470374
y_squared_sum_ATAC::testis__tis,1747773.4100117567
xy_sum_ATAC::testis__tis,1641770.0365365655
n_ATAC::testis__tis,257066779.0
pearson_r_ATAC::tfap2c_knockout_line_1_ucla_hescs_cultured_for_5_days__embryo_sc,-0.0013816532801413264
p_value_ATAC::tfap2c_knockout_line_1_ucla_hescs_cultured_for_5_days__embryo_sc,9.874264794156411e-109
fraction_within_ATAC::tfap2c_knockout_line_1_ucla_hescs_cultured_for_5_days__embryo_sc,0.0033779455058367863
cosine_similarity_ATAC::tfap2c_knockout_line_1_ucla_hescs_cultured_for_5_days__embryo_sc,0.014210813678012814
x_sum_ATAC::tfap2c_knockout_line_1_ucla_hescs_cultured_for_5_days__embryo_sc,257016019.01388252
y_sum_ATAC::tfap2c_knockout_line_1_ucla_hescs_cultured_for_5_days__embryo_sc,950035.5001046732
x_squared_sum_ATAC::tfap2c_knockout_line_1_ucla_hescs_cultured_for_5_days__embryo_sc,3961717906.470374
y_squared_sum_ATAC::tfap2c_knockout_line_1_ucla_hescs_cultured_for_5_days__embryo_sc,942487.8300107262
xy_sum_ATAC::tfap2c_knockout_line_1_ucla_hescs_cultured_for_5_days__embryo_sc,868357.5708229884
n_ATAC::tfap2c_knockout_line_1_ucla_hescs_cultured_for_5_days__embryo_sc,257066779.0
pearson_r_ATAC::tfap2c_knockout_line_2_ucla_hescs_cultured_for_5_days__embryo_sc,-0.0012979254917767258
p_value_ATAC::tfap2c_knockout_line_2_ucla_hescs_cultured_for_5_days__embryo_sc,3.5104955124222265e-96
fraction_within_ATAC::tfap2c_knockout_line_2_ucla_hescs_cultured_for_5_days__embryo_sc,0.0020141552627818892
cosine_similarity_ATAC::tfap2c_knockout_line_2_ucla_hescs_cultured_for_5_days__embryo_sc,0.010869206321174258
x_sum_ATAC::tfap2c_knockout_line_2_ucla_hescs_cultured_for_5_days__embryo_sc,257016019.01388252
y_sum_ATAC::tfap2c_knockout_line_2_ucla_hescs_cultured_for_5_days__embryo_sc,577608.7000665367
x_squared_sum_ATAC::tfap2c_knockout_line_2_ucla_hescs_cultured_for_5_days__embryo_sc,3961717906.470374
y_squared_sum_ATAC::tfap2c_knockout_line_2_ucla_hescs_cultured_for_5_days__embryo_sc,572794.170006295
xy_sum_ATAC::tfap2c_knockout_line_2_ucla_hescs_cultured_for_5_days__embryo_sc,517772.40580923884
n_ATAC::tfap2c_knockout_line_2_ucla_hescs_cultured_for_5_days__embryo_sc,257066779.0
pearson_r_ATAC::tgct__cancer_cl,-0.0028702574335715044
p_value_ATAC::tgct__cancer_cl,0.0
fraction_within_ATAC::tgct__cancer_cl,0.00941951499852159
cosine_similarity_ATAC::tgct__cancer_cl,0.02346601345268674
x_sum_ATAC::tgct__cancer_cl,257016019.01388252
y_sum_ATAC::tgct__cancer_cl,2706869.9002610147
x_squared_sum_ATAC::tgct__cancer_cl,3961717906.470374
y_squared_sum_ATAC::tgct__cancer_cl,2687737.2900205236
xy_sum_ATAC::tgct__cancer_cl,2421444.380412135
n_ATAC::tgct__cancer_cl,257066779.0
pearson_r_ATAC::th17__oth,-0.0035194568518292293
p_value_ATAC::th17__oth,0.0
fraction_within_ATAC::th17__oth,0.009568370743505254
cosine_similarity_ATAC::th17__oth,0.023371744952234305
x_sum_ATAC::th17__oth,257016019.01388252
y_sum_ATAC::th17__oth,2816468.3002815545
x_squared_sum_ATAC::th17__oth,3961717906.470374
y_squared_sum_ATAC::th17__oth,2795774.0900224275
xy_sum_ATAC::th17__oth,2459710.2473107306
n_ATAC::th17__oth,257066779.0
pearson_r_ATAC::th17__pc,-0.0029223553112805055
p_value_ATAC::th17__pc,0.0
fraction_within_ATAC::th17__pc,0.0018545106096241324
cosine_similarity_ATAC::th17__pc,0.009696136858805328
x_sum_ATAC::th17__pc,257016019.01388252
y_sum_ATAC::th17__pc,615633.1000735685
x_squared_sum_ATAC::th17__pc,3961717906.470374
y_squared_sum_ATAC::th17__pc,610196.2500049041
xy_sum_ATAC::th17__pc,476733.0690374021
n_ATAC::th17__pc,257066779.0
pearson_r_ATAC::th1__oth,-0.003608346762782337
p_value_ATAC::th1__oth,0.0
fraction_within_ATAC::th1__oth,0.010215842159304118
cosine_similarity_ATAC::th1__oth,0.02416781693313484
x_sum_ATAC::th1__oth,257016019.01388252
y_sum_ATAC::th1__oth,3003673.200310692
x_squared_sum_ATAC::th1__oth,3961717906.470374
y_squared_sum_ATAC::th1__oth,2980450.1800151025
xy_sum_ATAC::th1__oth,2626153.6386647145
n_ATAC::th1__oth,257066779.0
pearson_r_ATAC::th2__oth,-0.0037147390345753997
p_value_ATAC::th2__oth,0.0
fraction_within_ATAC::th2__oth,0.008332989141719442
cosine_similarity_ATAC::th2__oth,0.021624773297694997
x_sum_ATAC::th2__oth,257016019.01388252
y_sum_ATAC::th2__oth,2496726.9002711624
x_squared_sum_ATAC::th2__oth,3961717906.470374
y_squared_sum_ATAC::th2__oth,2476890.8500222755
xy_sum_ATAC::th2__oth,2142134.6781037915
n_ATAC::th2__oth,257066779.0
pearson_r_ATAC::thca__cancer_cl,-0.0011787312792298503
p_value_ATAC::thca__cancer_cl,1.1631997979172668e-79
fraction_within_ATAC::thca__cancer_cl,0.014205944150212558
cosine_similarity_ATAC::thca__cancer_cl,0.029902798754661016
x_sum_ATAC::thca__cancer_cl,257016019.01388252
y_sum_ATAC::thca__cancer_cl,3790793.1003532186
x_squared_sum_ATAC::thca__cancer_cl,3961717906.470374
y_squared_sum_ATAC::thca__cancer_cl,3764652.4900207426
xy_sum_ATAC::thca__cancer_cl,3651876.3053490343
n_ATAC::thca__cancer_cl,257066779.0
pearson_r_ATAC::thoracic_aorta__tis,-0.0018731685713438573
p_value_ATAC::thoracic_aorta__tis,3.6290988562290666e-198
fraction_within_ATAC::thoracic_aorta__tis,0.006057265131450511
cosine_similarity_ATAC::thoracic_aorta__tis,0.019019618258810288
x_sum_ATAC::thoracic_aorta__tis,257016019.01388252
y_sum_ATAC::thoracic_aorta__tis,1705259.8001784906
x_squared_sum_ATAC::thoracic_aorta__tis,3961717906.470374
y_squared_sum_ATAC::thoracic_aorta__tis,1691834.7400069276
xy_sum_ATAC::thoracic_aorta__tis,1557121.6368909944
n_ATAC::thoracic_aorta__tis,257066779.0
pearson_r_ATAC::thp1_aml_cell__cancer_pc,-0.004024943593243388
p_value_ATAC::thp1_aml_cell__cancer_pc,0.0
fraction_within_ATAC::thp1_aml_cell__cancer_pc,0.003294323098470303
cosine_similarity_ATAC::thp1_aml_cell__cancer_pc,0.012850771467787974
x_sum_ATAC::thp1_aml_cell__cancer_pc,257016019.01388252
y_sum_ATAC::thp1_aml_cell__cancer_pc,1103020.500095658
x_squared_sum_ATAC::thp1_aml_cell__cancer_pc,3961717906.470374
y_squared_sum_ATAC::thp1_aml_cell__cancer_pc,1096181.190010739
xy_sum_ATAC::thp1_aml_cell__cancer_pc,846861.0279090607
n_ATAC::thp1_aml_cell__cancer_pc,257066779.0
pearson_r_ATAC::thp_1__cl,-0.0021906447804463445
p_value_ATAC::thp_1__cl,2.9712905513591243e-270
fraction_within_ATAC::thp_1__cl,0.00973016164389598
cosine_similarity_ATAC::thp_1__cl,0.024187255898165512
x_sum_ATAC::thp_1__cl,257016019.01388252
y_sum_ATAC::thp_1__cl,2719740.8002729565
x_squared_sum_ATAC::thp_1__cl,3961717906.470374
y_squared_sum_ATAC::thp_1__cl,2699449.9200153216
xy_sum_ATAC::thp_1__cl,2501301.3129456844
n_ATAC::thp_1__cl,257066779.0
pearson_r_ATAC::thyroid_gland__tis,-0.00125293506613609
p_value_ATAC::thyroid_gland__tis,9.266695358570604e-90
fraction_within_ATAC::thyroid_gland__tis,0.025470555539493955
cosine_similarity_ATAC::thyroid_gland__tis,0.04020321083109493
x_sum_ATAC::thyroid_gland__tis,257016019.01388252
y_sum_ATAC::thyroid_gland__tis,6743669.400646687
x_squared_sum_ATAC::thyroid_gland__tis,3961717906.470374
y_squared_sum_ATAC::thyroid_gland__tis,6695202.540031414
xy_sum_ATAC::thyroid_gland__tis,6547633.671878318
n_ATAC::thyroid_gland__tis,257066779.0
pearson_r_ATAC::tibial_artery__tis,-0.0013123135171535154
p_value_ATAC::tibial_artery__tis,2.7807504134102174e-98
fraction_within_ATAC::tibial_artery__tis,0.016070039903376694
cosine_similarity_ATAC::tibial_artery__tis,0.031773973694458765
x_sum_ATAC::tibial_artery__tis,257016019.01388252
y_sum_ATAC::tibial_artery__tis,4295521.400388025
x_squared_sum_ATAC::tibial_artery__tis,3961717906.470374
y_squared_sum_ATAC::tibial_artery__tis,4266769.7800241215
xy_sum_ATAC::tibial_artery__tis,4131073.396362518
n_ATAC::tibial_artery__tis,257066779.0
pearson_r_ATAC::tibial_nerve__tis,-0.0009609857482086534
p_value_ATAC::tibial_nerve__tis,1.4511546287377355e-53
fraction_within_ATAC::tibial_nerve__tis,0.005308109354715733
cosine_similarity_ATAC::tibial_nerve__tis,0.018188930402878112
x_sum_ATAC::tibial_nerve__tis,257016019.01388252
y_sum_ATAC::tibial_nerve__tis,1434341.300192967
x_squared_sum_ATAC::tibial_nerve__tis,3961717906.470374
y_squared_sum_ATAC::tibial_nerve__tis,1420606.3900230033
xy_sum_ATAC::tibial_nerve__tis,1364538.5743965418
n_ATAC::tibial_nerve__tis,257066779.0
pearson_r_ATAC::tov_21g__cancer_cl,-0.0022831074320822783
p_value_ATAC::tov_21g__cancer_cl,2.3127379652632827e-293
fraction_within_ATAC::tov_21g__cancer_cl,0.003025364777180224
cosine_similarity_ATAC::tov_21g__cancer_cl,0.013023168063964492
x_sum_ATAC::tov_21g__cancer_cl,257016019.01388252
y_sum_ATAC::tov_21g__cancer_cl,909511.8001205623
x_squared_sum_ATAC::tov_21g__cancer_cl,3961717906.470374
y_squared_sum_ATAC::tov_21g__cancer_cl,900182.4999983561
xy_sum_ATAC::tov_21g__cancer_cl,777720.7785697728
n_ATAC::tov_21g__cancer_cl,257066779.0
pearson_r_ATAC::transverse_colon__tis,-0.0016560986335221893
p_value_ATAC::transverse_colon__tis,2.3872451590746904e-155
fraction_within_ATAC::transverse_colon__tis,0.02662375605336336
cosine_similarity_ATAC::transverse_colon__tis,0.04091646322966151
x_sum_ATAC::transverse_colon__tis,257016019.01388252
y_sum_ATAC::transverse_colon__tis,7109612.200641349
x_squared_sum_ATAC::transverse_colon__tis,3961717906.470374
y_squared_sum_ATAC::transverse_colon__tis,7062376.08004493
xy_sum_ATAC::transverse_colon__tis,6844083.213519871
n_ATAC::transverse_colon__tis,257066779.0
pearson_r_ATAC::treg__cl,-0.0031972729945123333
p_value_ATAC::treg__cl,0.0
fraction_within_ATAC::treg__cl,0.0023197803835025965
cosine_similarity_ATAC::treg__cl,0.010869965665047523
x_sum_ATAC::treg__cl,257016019.01388252
y_sum_ATAC::treg__cl,765856.8000838459
x_squared_sum_ATAC::treg__cl,3961717906.470374
y_squared_sum_ATAC::treg__cl,759706.3600063708
xy_sum_ATAC::treg__cl,596338.4711743972
n_ATAC::treg__cl,257066779.0
pearson_r_ATAC::treg_cell__pc,-0.002511821165532458
p_value_ATAC::treg_cell__pc,0.0
fraction_within_ATAC::treg_cell__pc,0.0013403463893285523
cosine_similarity_ATAC::treg_cell__pc,0.008238684155823791
x_sum_ATAC::treg_cell__pc,257016019.01388252
y_sum_ATAC::treg_cell__pc,446143.000061959
x_squared_sum_ATAC::treg_cell__pc,3961717906.470374
y_squared_sum_ATAC::treg_cell__pc,441495.9800027023
xy_sum_ATAC::treg_cell__pc,344558.5290489709
n_ATAC::treg_cell__pc,257066779.0
pearson_r_ATAC::u2os__cancer_cl,-0.003011676077963939
p_value_ATAC::u2os__cancer_cl,0.0
fraction_within_ATAC::u2os__cancer_cl,0.00035947255797827893
cosine_similarity_ATAC::u2os__cancer_cl,0.0036115102217027456
x_sum_ATAC::u2os__cancer_cl,257016019.01388252
y_sum_ATAC::u2os__cancer_cl,166936.30002321303
x_squared_sum_ATAC::u2os__cancer_cl,3961717906.470374
y_squared_sum_ATAC::u2os__cancer_cl,165257.8700023847
xy_sum_ATAC::u2os__cancer_cl,92408.45261836692
n_ATAC::u2os__cancer_cl,257066779.0
pearson_r_ATAC::u937__cancer_cl,-0.003232696110299549
p_value_ATAC::u937__cancer_cl,0.0
fraction_within_ATAC::u937__cancer_cl,0.011264025733310784
cosine_similarity_ATAC::u937__cancer_cl,0.025591806699776252
x_sum_ATAC::u937__cancer_cl,257016019.01388252
y_sum_ATAC::u937__cancer_cl,3247700.5002119914
x_squared_sum_ATAC::u937__cancer_cl,3961717906.470374
y_squared_sum_ATAC::u937__cancer_cl,3231422.4500007844
xy_sum_ATAC::u937__cancer_cl,2895606.8138353163
n_ATAC::u937__cancer_cl,257066779.0
pearson_r_ATAC::u_ch2__cancer_cl,-0.0012473413603257138
p_value_ATAC::u_ch2__cancer_cl,5.617803060584467e-89
fraction_within_ATAC::u_ch2__cancer_cl,0.0058075617295645756
cosine_similarity_ATAC::u_ch2__cancer_cl,0.01889770407405231
x_sum_ATAC::u_ch2__cancer_cl,257016019.01388252
y_sum_ATAC::u_ch2__cancer_cl,1588239.000175044
x_squared_sum_ATAC::u_ch2__cancer_cl,3961717906.470374
y_squared_sum_ATAC::u_ch2__cancer_cl,1575353.220012521
xy_sum_ATAC::u_ch2__cancer_cl,1492931.1876628345
n_ATAC::u_ch2__cancer_cl,257066779.0
pearson_r_ATAC::ucec__cancer_cl,-0.0016946431818584365
p_value_ATAC::ucec__cancer_cl,1.440217274836962e-162
fraction_within_ATAC::ucec__cancer_cl,0.015630220329413434
cosine_similarity_ATAC::ucec__cancer_cl,0.03115122423218059
x_sum_ATAC::ucec__cancer_cl,257016019.01388252
y_sum_ATAC::ucec__cancer_cl,4228461.800393008
x_squared_sum_ATAC::ucec__cancer_cl,3961717906.470374
y_squared_sum_ATAC::ucec__cancer_cl,4199410.460028667
xy_sum_ATAC::ucec__cancer_cl,4018010.3951426307
n_ATAC::ucec__cancer_cl,257066779.0
pearson_r_ATAC::unk__pc,-0.003181632208047163
p_value_ATAC::unk__pc,0.0
fraction_within_ATAC::unk__pc,0.007250214774644636
cosine_similarity_ATAC::unk__pc,0.020307109898531156
x_sum_ATAC::unk__pc,257016019.01388252
y_sum_ATAC::unk__pc,2145403.200262785
x_squared_sum_ATAC::unk__pc,3961717906.470374
